ID,Gender,Own_property,Unemployed,Num_children,Num_family,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type
5113875,1,0,0,0,2,382500.0,44.62788421391267,8.613455443985846,Working,Higher education,Married,House / apartment,Sales staff
5113880,0,0,0,2,4,180000.0,37.58324948493125,14.278185041445068,State servant,Higher education,Married,House / apartment,Managers
5113888,1,0,0,0,2,162000.0,52.95112151515774,11.195301751576007,Working,Secondary / secondary special,Married,House / apartment,Security staff
5113899,1,0,0,0,2,225000.0,52.359733601648216,13.864761083389803,Working,Secondary / secondary special,Married,House / apartment,Laborers
5113915,0,0,0,0,2,450000.0,55.69724224316721,5.032273078844877,Working,Higher education,Married,With parents,Other
5113921,0,0,1,0,1,90000.0,64.28058071007618,0.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,Other
5113929,1,0,0,0,1,202500.0,43.10560791802706,11.950964085504836,Working,Incomplete higher,Single / not married,House / apartment,Other
5113933,0,0,1,0,1,67500.0,63.71383395962956,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
5113934,0,0,0,0,2,45000.0,47.557444711390374,23.11614886000397,Working,Secondary / secondary special,Married,House / apartment,Other
5113946,0,0,0,2,4,112500.0,34.995927363327105,0.6132911695654257,Working,Secondary / secondary special,Married,House / apartment,Laborers
5113952,1,0,0,2,4,153000.0,37.02745436251258,5.949471926186027,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
5113953,1,0,0,0,1,360000.0,35.71325899915809,4.783123541208923,Commercial associate,Higher education,Separated,House / apartment,Managers
5113954,0,0,0,0,2,67500.0,46.82916144753143,8.279430789133247,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff
5113959,1,0,0,0,1,135000.0,37.24101110905768,3.783787483658118,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers
5113961,1,0,0,0,1,247500.0,23.436483979821624,0.8651786142083684,Working,Incomplete higher,Single / not married,House / apartment,Managers
5113968,1,0,0,1,3,360000.0,45.27950608157594,10.5299903488778,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers
5113976,1,0,0,0,2,270000.0,32.73167826854761,2.4449509572407373,Working,Incomplete higher,Married,House / apartment,Laborers
5113986,1,0,0,0,2,81000.0,33.043799667344295,5.363559826690486,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers
5113987,1,0,0,0,2,247500.0,53.34538012416408,18.612291833507875,Working,Secondary / secondary special,Married,House / apartment,Managers
5113992,0,0,0,2,4,202500.0,36.81389761596747,7.447107059008741,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5114014,1,0,0,0,1,225000.0,22.19621210565583,2.69683840188368,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers
5114017,1,0,0,0,2,180000.0,26.467347036557904,2.7817135191003235,Working,Higher education,Married,House / apartment,Laborers
5114026,0,0,0,0,2,99000.0,40.14045462945851,15.11598458558355,Working,Higher education,Married,House / apartment,Other
5114052,0,0,0,0,2,90000.0,51.59311963969144,21.530900702957624,Working,Secondary / secondary special,Married,House / apartment,Other
5114056,0,0,0,0,1,112500.0,47.0043874959787,6.69692053909389,Working,Higher education,Separated,House / apartment,Sales staff
5114060,1,0,0,1,3,193500.0,49.09614844931792,10.94889012094704,Working,Higher education,Married,House / apartment,Other
5114064,1,0,0,0,2,180000.0,39.25884857320821,0.8651786142083684,State servant,Secondary / secondary special,Married,House / apartment,Core staff
5114071,0,0,0,0,2,135000.0,41.72022697249088,2.7817135191003235,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5114073,0,0,0,2,4,130500.0,30.03210195965694,0.4462788421391267,Working,Secondary / secondary special,Married,House / apartment,Laborers
5114079,0,0,0,0,2,90000.0,36.290957377632665,6.362895884241292,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5114082,0,0,0,1,3,90000.0,44.12958513864076,5.363559826690486,Working,Secondary / secondary special,Married,House / apartment,Other
5114092,1,0,0,0,2,135000.0,36.25262667953483,1.1937274550469894,Working,Lower secondary,Married,Co-op apartment,Laborers
5114104,1,0,1,0,2,135000.0,65.0143397879491,0.0,Pensioner,Higher education,Married,House / apartment,Other
5114106,0,0,0,0,2,225000.0,42.040562092308534,10.94889012094704,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
5114112,1,0,0,0,1,157500.0,46.69226609718201,1.9493897889758176,Working,Secondary / secondary special,Separated,House / apartment,Security staff
5114117,0,0,1,0,2,126000.0,65.02802932298404,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5114124,1,0,0,1,3,166500.0,31.373676393081308,2.863850729309979,Working,Secondary / secondary special,Married,House / apartment,Core staff
5114138,0,0,0,2,4,180000.0,30.59884871010356,7.950881948294626,State servant,Secondary / secondary special,Married,Office apartment,Laborers
5114139,0,0,1,0,2,76500.0,56.43373922804712,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5114149,0,0,0,0,2,225000.0,41.93925953304995,15.031109468366909,Working,Higher education,Married,House / apartment,Accountants
5114157,1,0,0,0,1,135000.0,27.603578444458133,1.445614899689932,Working,Higher education,Single / not married,With parents,Other
5114166,1,0,0,1,3,247500.0,25.451583536965167,0.5311539593557705,Working,Higher education,Married,House / apartment,Other
5114167,1,0,0,2,4,112500.0,39.05898136169805,3.1157381739529217,Working,Higher education,Married,With parents,Laborers
5114172,1,0,0,1,3,171000.0,42.218526047762786,4.279348651923037,Working,Higher education,Married,With parents,Other
5114177,0,0,1,0,2,108000.0,53.67666687200969,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5114183,1,0,0,0,1,135000.0,22.56582955159928,2.1930635125977944,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
5114189,1,0,1,0,2,112500.0,46.00778934543488,0.0,Pensioner,Higher education,Married,House / apartment,Other
5114201,1,0,0,2,4,225000.0,38.70305345078955,7.195219614365798,Working,Secondary / secondary special,Married,House / apartment,Managers
5114220,1,0,0,0,2,112500.0,32.860359897876066,6.193145649808004,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5114225,1,0,0,2,4,247500.0,50.20773869415525,15.532146450645804,Working,Secondary / secondary special,Married,House / apartment,Laborers
5114231,1,0,0,0,2,225000.0,51.12219963448941,6.781795656310534,Working,Secondary / secondary special,Married,House / apartment,Laborers
5114237,0,0,0,0,2,270000.0,45.78601887786881,1.9493897889758176,Working,Secondary / secondary special,Married,House / apartment,Managers
5114245,1,0,0,2,4,315000.0,35.33542783219368,1.117066058851311,Working,Secondary / secondary special,Married,House / apartment,Drivers
5114247,1,0,0,1,3,130500.0,31.02322429618678,4.950135868635222,Working,Incomplete higher,Married,Rented apartment,Other
5114257,1,0,0,0,2,765000.0,45.18367933633134,3.1157381739529217,Working,Higher education,Married,House / apartment,Managers
5114270,0,0,0,1,3,112500.0,34.01575665482522,4.698248423992279,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
5114277,0,0,1,0,2,144000.0,54.86765642004969,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5114283,1,0,0,1,3,189000.0,24.54807422465896,2.69683840188368,Working,Secondary / secondary special,Married,House / apartment,Drivers
5114285,0,0,0,1,3,112500.0,24.27154561695312,3.6989123664414736,Working,Incomplete higher,Married,House / apartment,Other
5114290,0,0,0,0,1,112500.0,52.82791569984325,14.36306015866171,State servant,Secondary / secondary special,Widow,House / apartment,Other
5114296,0,0,1,1,3,54000.0,33.208074087763606,0.0,Pensioner,Lower secondary,Married,House / apartment,Other
5114305,1,0,0,0,2,99000.0,28.520777291799284,1.1937274550469894,Working,Higher education,Married,With parents,Other
5114313,0,0,0,0,1,216000.0,50.39939218464445,11.61420152364525,State servant,Higher education,Widow,House / apartment,Core staff
5114323,0,0,0,0,1,103500.0,26.883508901620157,7.030945193946487,Working,Secondary / secondary special,Single / not married,With parents,Other
5114324,0,0,0,0,2,135000.0,38.24034716660849,13.278848983894262,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
5114328,0,0,0,1,3,135000.0,27.79249402794034,3.1157381739529217,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
5114357,0,0,0,0,2,337500.0,46.76071377235672,1.8645146717591736,Working,Secondary / secondary special,Married,House / apartment,Laborers
5114363,0,0,0,0,2,202500.0,26.209983777900984,3.030863056736278,Working,Higher education,Civil marriage,House / apartment,Sales staff
5114369,1,0,0,2,4,202500.0,28.81647124855404,2.362813747031082,Working,Secondary / secondary special,Civil marriage,House / apartment,Other
5114374,1,0,0,0,2,337500.0,37.320410412260344,6.948807983736832,Working,Higher education,Married,House / apartment,Other
5114380,0,0,0,0,2,180000.0,41.5723799941135,0.950053731425012,Working,Higher education,Married,House / apartment,Managers
5114384,0,0,0,0,2,90000.0,51.27552242688077,25.53098284016783,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
5114398,1,0,0,0,2,225000.0,52.409015927774014,6.612045421877246,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Other
5114415,1,0,0,1,3,135000.0,31.469503138325905,1.5304900169065758,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers
5114417,1,0,0,0,2,157500.0,32.759057338617495,10.612127559087456,State servant,Higher education,Married,House / apartment,Core staff
5114425,0,0,0,1,3,90000.0,25.158627487217395,1.1937274550469894,Working,Secondary / secondary special,Married,House / apartment,Drivers
5114426,0,0,1,0,2,49500.0,65.03350513699802,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5114429,0,1,0,1,3,157500.0,47.26175075463562,3.030863056736278,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5114439,0,1,0,1,3,121500.0,43.80377420480913,8.950218005845432,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5114449,1,1,0,0,2,225000.0,32.575617569149266,6.69692053909389,State servant,Higher education,Married,House / apartment,Other
5114457,0,1,0,2,4,675000.0,50.93875986502118,0.6132911695654257,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5114464,1,1,0,0,2,225000.0,44.54574700370302,1.278602572263633,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers
5114465,1,1,0,0,1,180000.0,32.72894036154062,1.278602572263633,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers
5114473,1,1,0,1,3,495000.0,46.02969260149079,0.194391397496184,Working,Higher education,Married,House / apartment,Managers
5114476,0,1,1,0,1,90000.0,62.23536417585576,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
5114482,0,1,0,0,2,225000.0,27.652860770583928,2.362813747031082,State servant,Secondary / secondary special,Married,House / apartment,Core staff
5114485,1,1,1,0,2,315000.0,63.82882605392308,0.0,Pensioner,Higher education,Married,House / apartment,Other
5114494,0,1,1,0,2,85500.0,56.964893187402886,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5114500,1,0,0,2,4,180000.0,27.18741657939588,6.362895884241292,Working,Secondary / secondary special,Married,House / apartment,Laborers
5114514,0,1,0,0,2,157500.0,60.74046695004004,0.950053731425012,Working,Higher education,Married,Co-op apartment,Accountants
5114534,0,1,0,0,2,126000.0,47.99277192550155,4.698248423992279,State servant,Incomplete higher,Married,House / apartment,Other
5114538,0,1,0,0,2,166500.0,29.55296823343395,11.031027331156697,Working,Incomplete higher,Married,House / apartment,Laborers
5114550,0,1,0,1,2,135000.0,46.87570586665024,26.697331225144936,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,Core staff
5114561,1,1,0,1,3,157500.0,41.722964879497866,6.948807983736832,Working,Secondary / secondary special,Married,House / apartment,Drivers
5114574,0,1,0,2,3,157500.0,50.700561955413185,5.445697036900142,Working,Higher education,Single / not married,House / apartment,Other
5114575,0,1,0,0,2,180000.0,60.26407113082404,11.699076640861891,Working,Secondary / secondary special,Married,House / apartment,Core staff
5114589,1,1,0,0,2,202500.0,29.804855678076898,2.0315269991854725,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers
5114597,0,1,1,0,1,112500.0,62.26274324592565,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other
5114598,0,1,0,1,2,180000.0,47.33567424382431,15.195383888786218,Commercial associate,Higher education,Separated,House / apartment,Managers
5114605,1,0,0,0,1,225000.0,36.26631621456977,7.280094731582442,Working,Secondary / secondary special,Single / not married,House / apartment,Other
5114607,0,1,1,0,2,202500.0,52.10510824999829,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5114613,0,1,1,0,1,126000.0,53.67119105799571,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
5114624,1,1,0,0,2,945000.0,57.047030397612545,5.032273078844877,Working,Secondary / secondary special,Married,House / apartment,Managers
5114628,0,1,0,0,2,81000.0,54.04080850393916,0.7830414039987131,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5114636,1,1,0,1,3,175500.0,29.889730795293534,1.0321909416346673,Working,Secondary / secondary special,Married,Rented apartment,Sales staff
5114639,1,1,0,0,2,315000.0,29.416072883084524,9.363641963900696,Working,Secondary / secondary special,Married,House / apartment,Laborers
5114640,1,1,0,2,4,135000.0,30.14435614694347,5.032273078844877,Working,Secondary / secondary special,Married,House / apartment,Core staff
5114648,1,0,0,0,2,247500.0,52.00106778373272,4.783123541208923,Commercial associate,Secondary / secondary special,Married,Rented apartment,Security staff
5114651,0,1,0,0,1,112500.0,22.486430248396612,0.950053731425012,Working,Incomplete higher,Single / not married,House / apartment,Sales staff
5115395,1,1,0,2,4,180000.0,46.55810865383957,8.944742191831454,Working,Secondary / secondary special,Married,House / apartment,Laborers
5115398,0,1,1,0,1,135000.0,61.17579416415121,0.0,Pensioner,Higher education,Widow,House / apartment,Other
5115404,0,1,0,1,2,135000.0,41.3807265036243,17.11191879367817,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
5115405,0,1,0,0,2,157500.0,40.080220675304766,1.8590388577451968,Commercial associate,Higher education,Married,House / apartment,Accountants
5115409,1,1,0,0,1,225000.0,30.043053587684895,0.5311539593557705,Commercial associate,Higher education,Single / not married,House / apartment,Other
5115410,1,1,0,0,2,135000.0,46.79630656344757,3.531900039015175,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers
5115412,0,1,0,0,1,495000.0,39.54359090193501,4.616111213782624,Commercial associate,Higher education,Single / not married,Municipal apartment,Core staff
5115413,0,1,0,0,2,135000.0,59.47829181981834,3.6989123664414736,Working,Secondary / secondary special,Married,House / apartment,Other
5115418,0,1,0,0,2,157500.0,31.45855151029795,8.53131823377619,Working,Secondary / secondary special,Married,House / apartment,Other
5115421,0,1,0,2,4,202500.0,34.612620382348716,9.029617309048096,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff
5115431,1,1,0,0,2,360000.0,47.24806121960068,8.85986707461481,Working,Secondary / secondary special,Married,House / apartment,Drivers
5115440,0,0,0,0,1,360000.0,62.34214254912832,14.946234351150265,Commercial associate,Secondary / secondary special,Widow,House / apartment,Other
5115442,1,1,1,0,2,382500.0,53.7943968733102,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5115444,1,1,0,0,2,157500.0,36.17322737633216,2.1109263023881395,Working,Secondary / secondary special,Married,Rented apartment,Drivers
5115445,1,1,0,0,2,135000.0,50.39939218464445,13.944160386592468,Working,Secondary / secondary special,Married,House / apartment,Drivers
5115450,0,1,0,0,2,270000.0,48.82509565562606,1.6975023443328747,Commercial associate,Higher education,Married,House / apartment,Accountants
5115457,1,0,0,0,2,157500.0,25.62954749241942,0.4490167491461152,Commercial associate,Higher education,Civil marriage,House / apartment,Waiters/barmen staff
5115465,0,1,1,0,2,112500.0,57.51795040281457,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5115476,0,1,1,0,2,94500.0,66.49007166471591,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5115481,0,1,0,0,2,157500.0,46.68679028316803,8.364305906349891,Commercial associate,Higher education,Married,House / apartment,Sales staff
5115488,0,1,1,0,2,225000.0,60.327042991984776,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5115491,0,1,0,0,2,81000.0,65.75631258684298,1.1964653620539778,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff
5115492,1,1,0,2,4,225000.0,44.03649630040316,3.783787483658118,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5115504,1,1,0,2,4,247500.0,29.489996372273215,3.6989123664414736,Working,Secondary / secondary special,Married,House / apartment,Laborers
5115507,0,0,0,1,3,81000.0,35.07806457353676,9.278766846684052,Working,Secondary / secondary special,Married,With parents,Core staff
5115517,0,1,0,2,4,166500.0,39.8557123007317,20.112664873337575,Working,Secondary / secondary special,Married,House / apartment,Accountants
5115522,0,1,0,3,5,112500.0,35.64754923099037,10.11109057680856,Working,Secondary / secondary special,Married,House / apartment,Core staff
5115524,1,1,0,0,2,252000.0,59.31127949239204,21.94432466101289,Working,Secondary / secondary special,Married,House / apartment,Core staff
5115533,0,1,1,0,1,135000.0,58.56656878649117,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
5115538,0,1,0,0,2,225000.0,52.195459181228905,10.697002676304098,Working,Secondary / secondary special,Married,Office apartment,Other
5115544,0,1,0,1,3,135000.0,40.926233940464215,13.363724101110906,Working,Secondary / secondary special,Married,House / apartment,Laborers
5115551,0,1,0,0,2,135000.0,35.63659760296242,6.362895884241292,Working,Secondary / secondary special,Married,House / apartment,Other
5115554,0,1,0,0,2,135000.0,40.548402773499795,4.53123609656598,Commercial associate,Higher education,Married,House / apartment,Laborers
5115561,0,0,0,0,2,121500.0,37.60515274098715,1.8590388577451968,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,Laborers
5115562,1,1,1,0,2,126000.0,45.15082445224748,0.0,Pensioner,Secondary / secondary special,Married,Rented apartment,Other
5115576,0,1,0,2,4,112500.0,32.512645707988526,7.030945193946487,Working,Secondary / secondary special,Married,House / apartment,Laborers
5115581,0,1,0,0,2,463500.0,57.079885281696406,11.198039658582996,Working,Higher education,Married,House / apartment,Managers
5115593,0,1,0,0,1,166500.0,44.97559840380021,19.45009137764636,Working,Higher education,Single / not married,House / apartment,High skill tech staff
5115597,0,0,0,1,3,45000.0,30.94930080699809,10.946152213940051,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff
5115601,0,1,0,1,3,67500.0,23.326967699542084,0.3641416319294715,Commercial associate,Higher education,Married,House / apartment,Other
5115603,0,0,0,0,2,225000.0,43.71342327357851,8.364305906349891,Working,Higher education,Married,House / apartment,Core staff
5115604,0,1,0,0,2,202500.0,39.7626234624941,9.363641963900696,Working,Secondary / secondary special,Married,House / apartment,Core staff
5115613,1,0,0,1,3,180000.0,37.963818558902645,17.196793910894815,State servant,Secondary / secondary special,Married,House / apartment,Managers
5115614,0,1,1,0,1,67500.0,56.94298993134698,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
5115617,0,1,1,0,2,112500.0,64.80899676242497,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5115619,0,1,0,0,2,67500.0,29.45714148818935,5.94399611217205,Working,Incomplete higher,Married,House / apartment,Sales staff
5115620,1,1,0,1,3,180000.0,27.272291696612523,4.859784937404601,Commercial associate,Higher education,Married,House / apartment,Other
5115629,1,0,0,0,2,202500.0,62.42427975933797,0.2792665147128277,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers
5115634,0,1,1,0,2,405000.0,64.35176629225788,0.0,Pensioner,Higher education,Civil marriage,House / apartment,Other
5115637,1,1,0,0,1,382500.0,40.53745114547184,1.9439139749618404,Working,Higher education,Separated,House / apartment,Managers
5115643,1,1,0,0,1,112500.0,25.832152610936568,4.030199114287083,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
5115649,0,1,1,0,1,157500.0,56.62265481152932,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
5115655,0,0,0,0,2,270000.0,40.4525760282552,1.3634776894802767,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers
5115658,1,1,0,0,1,225000.0,43.79008466977419,6.946070076729844,Commercial associate,Higher education,Single / not married,House / apartment,Sales staff
5115665,1,1,1,0,2,292500.0,60.58714415764869,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5115666,0,1,0,0,2,90000.0,55.66712526609034,3.030863056736278,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
5115668,1,1,0,1,3,189000.0,36.46070761206595,10.028953366598904,Working,Higher education,Married,House / apartment,High skill tech staff
5115673,1,1,1,0,2,112500.0,61.44410905083609,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5115683,0,1,0,0,2,180000.0,42.585405586699245,6.614783328884235,Working,Higher education,Married,House / apartment,Drivers
5115693,1,1,0,0,2,76500.0,49.7669356660301,6.195883556814993,Working,Secondary / secondary special,Married,House / apartment,Laborers
5115707,1,1,0,1,3,202500.0,29.44892776716839,6.4477710014579355,State servant,Higher education,Married,House / apartment,Core staff
5115716,0,1,0,1,3,67500.0,30.204590101097217,0.8597028001943914,Working,Secondary / secondary special,Married,House / apartment,Accountants
5115721,0,1,1,0,2,180000.0,58.37491529600197,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5115726,0,0,0,0,2,108000.0,24.26333189593215,4.4490988863563246,State servant,Secondary / secondary special,Married,Municipal apartment,Medicine staff
5115730,0,1,1,0,2,121500.0,66.53661608383472,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5115734,0,1,0,0,1,90000.0,54.68421665058146,35.36554480927055,Working,Secondary / secondary special,Separated,House / apartment,Accountants
5115737,1,1,0,0,2,112500.0,31.710438954940894,2.028789092178484,Working,Secondary / secondary special,Married,House / apartment,Core staff
5115740,0,1,0,2,4,283500.0,35.32447620416573,11.280176868792651,State servant,Higher education,Married,House / apartment,Core staff
5115745,0,1,0,0,2,180000.0,59.14152925795875,34.19645851728646,State servant,Higher education,Married,House / apartment,High skill tech staff
5115751,1,1,0,1,3,121500.0,28.778140550456204,6.4477710014579355,Working,Secondary / secondary special,Married,With parents,Laborers
5115755,1,1,0,0,2,270000.0,39.4285988076415,9.278766846684052,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
5115765,0,1,1,0,2,135000.0,55.9628192228451,0.0,Pensioner,Higher education,Married,House / apartment,Other
5115773,0,1,0,0,2,112500.0,29.640581257657583,4.030199114287083,State servant,Secondary / secondary special,Married,Municipal apartment,Medicine staff
5115776,1,1,0,0,2,270000.0,40.39507998110844,7.860531017064005,Working,Secondary / secondary special,Married,With parents,Laborers
5115784,0,1,0,1,2,135000.0,39.91320834787847,20.112664873337575,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
5115801,0,1,0,0,1,202500.0,29.437976139140435,1.6153651341232196,Working,Secondary / secondary special,Single / not married,House / apartment,Other
5115808,0,1,0,2,4,90000.0,31.7569833740597,5.2786847094738425,Working,Higher education,Married,House / apartment,Accountants
5115814,1,1,0,3,5,180000.0,39.25063485218725,18.782042067941163,Working,Secondary / secondary special,Married,House / apartment,Laborers
5115820,0,1,0,2,4,234000.0,33.473651067441494,3.783787483658118,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
5115823,0,1,1,0,1,742500.0,59.66446949629355,0.0,Pensioner,Higher education,Separated,House / apartment,Other
5115828,1,1,0,0,2,315000.0,35.17115341177437,0.4490167491461152,Commercial associate,Higher education,Married,House / apartment,Managers
5115836,0,1,0,0,2,121500.0,46.6703628411261,3.860448879853795,Commercial associate,Higher education,Married,House / apartment,Accountants
5115848,0,1,1,0,2,67500.0,59.73839298548225,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other
5115855,1,0,0,0,2,121500.0,27.81439728399625,5.196547499264187,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5115856,0,1,0,0,2,135000.0,42.84550675236316,23.031273742787327,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
5115860,0,1,0,1,3,315000.0,42.453986050363795,16.698494835622906,Working,Secondary / secondary special,Married,House / apartment,Laborers
5115879,0,1,0,2,4,135000.0,29.908896144342457,1.8590388577451968,Working,Secondary / secondary special,Married,House / apartment,Other
5115884,0,1,1,0,2,54000.0,67.09788702026735,0.0,Pensioner,Higher education,Married,House / apartment,Other
5115888,1,1,0,0,1,112500.0,22.647966761808934,0.7830414039987131,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Core staff
5115891,0,1,0,1,3,112500.0,35.90491248964729,1.111590244837334,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
5115892,1,0,0,0,2,247500.0,47.7901668069844,3.6167751562318182,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
5115895,0,1,1,0,2,90000.0,62.12037208156225,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
5115902,1,1,0,0,2,135000.0,52.28033429844555,17.363806238321114,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
5115905,0,1,0,1,3,157500.0,40.08843439632573,0.9445779174110353,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff
5115912,0,0,0,1,3,157500.0,32.06910477285639,1.4483528066969205,Commercial associate,Higher education,Married,House / apartment,Other
5115916,1,1,0,2,4,81000.0,36.34845342477943,15.28025900600286,State servant,Secondary / secondary special,Married,House / apartment,Core staff
5115921,1,1,0,0,2,360000.0,42.01044511523166,0.8597028001943914,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
5115924,0,1,0,1,3,157500.0,38.93303763937658,1.3634776894802767,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
5115925,0,1,0,0,2,90000.0,45.287719802596904,0.2792665147128277,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
5115927,0,1,0,0,2,90000.0,45.747688179770975,2.4476888642477257,Working,Secondary / secondary special,Married,House / apartment,Other
5115929,0,1,0,1,2,103500.0,31.565329883570502,1.7823774615495185,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Accountants
5115934,0,1,0,0,2,180000.0,25.95809633325804,1.7823774615495185,Working,Higher education,Civil marriage,House / apartment,Managers
5115938,0,1,0,0,2,45000.0,27.565247746360296,1.6975023443328747,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff
5115940,0,1,0,0,2,112500.0,43.86674606596987,24.78353422725997,Working,Secondary / secondary special,Married,Rented apartment,Sales staff
5115947,1,1,0,0,1,225000.0,26.245576568991833,3.030863056736278,Working,Secondary / secondary special,Single / not married,House / apartment,Other
5115953,0,1,0,0,1,180000.0,42.421131166279935,11.783951758078535,Working,Secondary / secondary special,Widow,House / apartment,Sales staff
5115958,0,0,0,0,2,225000.0,48.47738146573852,6.278020767024648,State servant,Higher education,Married,House / apartment,Core staff
5115960,1,1,0,2,4,135000.0,40.184261141570325,10.781877793520742,Working,Secondary / secondary special,Married,House / apartment,Laborers
5115969,0,1,0,2,4,180000.0,31.650205000787142,1.278602572263633,Working,Higher education,Married,House / apartment,Other
5115976,1,1,0,0,1,151200.0,22.831406531277164,0.6981662867820694,Working,Higher education,Single / not married,House / apartment,Other
5115977,1,1,0,2,4,180000.0,36.0691869100666,6.781795656310534,Working,Higher education,Married,House / apartment,Managers
5115998,1,1,0,0,2,270000.0,49.558854733498976,4.944660054621245,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
5116001,1,1,0,1,3,900000.0,46.33360027926651,6.946070076729844,Commercial associate,Higher education,Civil marriage,House / apartment,High skill tech staff
5116007,0,1,0,0,2,90000.0,49.19745100857649,9.782541735969938,Working,Secondary / secondary special,Married,House / apartment,Sales staff
5116014,0,1,1,0,1,450000.0,60.461200435327214,0.0,Pensioner,Higher education,Widow,House / apartment,Other
5116023,0,1,1,0,2,135000.0,55.97650875788004,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
